City,Center,Date,Year,Month,Season,PM1.0_ATM_ug/m3,PM2.5_ATM_ug/m3,PM10_ATM_ug/m3,Temperature_F,Humidity_%,AQI
Yangon,Star City Dulwich College,2020-01-06 00:00:00,2020,January,Cool Season,33,48.59,57.73,88.09,51.5,133.23
Yangon,Star City Dulwich College,2020-01-07 00:00:00,2020,January,Cool Season,41.29,62.1,70.16,85.93,49.66,154.41
Yangon,Star City Dulwich College,2020-01-08 00:00:00,2020,January,Cool Season,40.99,64.4,74.03,86.58,48.06,155.60
Yangon,Star City Dulwich College,2020-01-09 00:00:00,2020,January,Cool Season,45.78,67.73,76.23,86.26,47.85,157.31
Yangon,Star City Dulwich College,2020-01-10 00:00:00,2020,January,Cool Season,41.47,61.82,70.7,85.2,45.38,154.26
Yangon,Star City Dulwich College,2020-01-11 00:00:00,2020,January,Cool Season,37.2,56.61,66.27,85.67,49.97,151.57
Yangon,Star City Dulwich College,2020-01-12 00:00:00,2020,January,Cool Season,37.16,57.31,67.22,83.48,45.15,151.93
Yangon,Star City Dulwich College,2020-01-13 00:00:00,2020,January,Cool Season,50,75.28,85.2,83.08,49.94,161.21
Yangon,Star City Dulwich College,2020-01-14 00:00:00,2020,January,Cool Season,54.37,82.23,91.17,84.25,53.38,164.80
Yangon,Star City Dulwich College,2020-01-15 00:00:00,2020,January,Cool Season,37.58,58.88,69.64,85.95,50.13,152.75
Yangon,Star City Dulwich College,2020-01-16 00:00:00,2020,January,Cool Season,46.72,71.85,81.7,84.73,46.24,159.44
Yangon,Star City Dulwich College,2020-01-17 00:00:00,2020,January,Cool Season,49.95,75.45,84.77,84.66,45.67,161.30
Yangon,Star City Dulwich College,2020-01-18 00:00:00,2020,January,Cool Season,49.22,73.45,81.96,84.28,48.58,160.27
Yangon,Star City Dulwich College,2020-01-19 00:00:00,2020,January,Cool Season,51.07,76.68,85.49,84.13,49.69,161.94
Yangon,Star City Dulwich College,2020-01-20 00:00:00,2020,January,Cool Season,47.06,70.59,80.3,84.92,50.86,158.79
Yangon,Star City Dulwich College,2020-01-21 00:00:00,2020,January,Cool Season,47.62,72.42,82.24,85.79,52.24,159.74
Yangon,Star City Dulwich College,2020-01-22 00:00:00,2020,January,Cool Season,47.62,73.3,83.38,86.23,49.39,160.19
Yangon,Star City Dulwich College,2020-01-23 00:00:00,2020,January,Cool Season,45.59,70.37,80.74,84.51,47.96,158.68
Yangon,Star City Dulwich College,2020-01-24 00:00:00,2020,January,Cool Season,46.76,73.37,82.43,84.2,47.43,160.23
Yangon,Star City Dulwich College,2020-01-25 00:00:00,2020,January,Cool Season,39.47,63.38,74.19,81.38,39.95,155.07
Yangon,Star City Dulwich College,2020-01-26 00:00:00,2020,January,Cool Season,45.4,71.93,82.44,81.05,43.4,159.48
Yangon,Star City Dulwich College,2020-01-27 00:00:00,2020,January,Cool Season,41.06,66.83,77.31,79.68,45.23,156.85
Yangon,Star City Dulwich College,2020-01-28 00:00:00,2020,January,Cool Season,44.71,71.39,80.75,79.43,50.45,159.20
Yangon,Star City Dulwich College,2020-01-29 00:00:00,2020,January,Cool Season,69.06,110.65,120.84,80.08,51.59,179.48
Yangon,Star City Dulwich College,2020-01-30 00:00:00,2020,January,Cool Season,71.02,110.61,121.25,81.7,50.22,179.46
Yangon,Star City Dulwich College,2020-01-31 00:00:00,2020,January,Cool Season,51.32,79.6,89.33,83.69,52.77,163.44
Yangon,Star City Dulwich College,2020-02-01 00:00:00,2020,February,Cool Season,40.32,63.17,73.03,85.59,51,154.96
Yangon,Star City Dulwich College,2020-02-02 00:00:00,2020,February,Cool Season,36.05,56.98,67.57,85.07,46.98,151.76
Yangon,Star City Dulwich College,2020-02-03 00:00:00,2020,February,Cool Season,36.41,57.22,67.82,84.67,43.09,151.89
Yangon,Star City Dulwich College,2020-02-04 00:00:00,2020,February,Cool Season,42.05,63.44,73.86,82.14,39.06,155.10
Yangon,Star City Dulwich College,2020-02-05 00:00:00,2020,February,Cool Season,38.97,59.31,68.81,81.86,46.76,152.97
Yangon,Star City Dulwich College,2020-02-06 00:00:00,2020,February,Cool Season,34.89,52.71,61.49,82.25,50.17,143.38
Yangon,Star City Dulwich College,2020-02-07 00:00:00,2020,February,Cool Season,41.88,63.91,72.82,83.55,50.01,155.34
Yangon,Star City Dulwich College,2020-02-08 00:00:00,2020,February,Cool Season,58.32,89.35,99.2,84.86,53.52,168.48
Yangon,Star City Dulwich College,2020-02-09 00:00:00,2020,February,Cool Season,56.71,86.95,97.65,85.59,49.31,167.24
Yangon,Star City Dulwich College,2020-02-10 00:00:00,2020,February,Cool Season,56.09,85.21,93.52,86.18,51.54,166.34
Yangon,Star City Dulwich College,2020-02-11 00:00:00,2020,February,Cool Season,58.94,90.43,100.56,89.08,40.83,169.04
Yangon,Star City Dulwich College,2020-02-12 00:00:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-02-13 00:00:00,2020,February,Cool Season,25.22,39.94,48.81,90.2,34.37,111.93
Yangon,Star City Dulwich College,2020-02-14 00:00:00,2020,February,Cool Season,43.05,70.1,78.6,83.37,48.15,158.54
Yangon,Star City Dulwich College,2020-02-15 00:00:00,2020,February,Cool Season,60.66,97.53,112.65,83.69,52.34,172.70
Yangon,Star City Dulwich College,2020-02-16 00:00:00,2020,February,Cool Season,58.5,94.33,101.65,84.16,57.34,171.05
Yangon,Star City Dulwich College,2020-02-17 00:00:00,2020,February,Cool Season,48.85,98.51,86.14,83.78,50.87,173.21
Yangon,Star City Dulwich College,2020-02-18 00:00:00,2020,February,Cool Season,40.65,63.91,74.44,85.17,50.28,155.34
Yangon,Star City Dulwich College,2020-02-19 00:00:00,2020,February,Cool Season,31.96,49.11,59.11,86.93,49.84,134.51
Yangon,Star City Dulwich College,2020-02-20 00:00:00,2020,February,Cool Season,35.73,54.38,63.72,87.85,41.84,147.49
Yangon,Star City Dulwich College,2020-02-21 00:00:00,2020,February,Cool Season,53.37,80.47,89.53,87.67,44.47,163.89
Yangon,Star City Dulwich College,2020-02-22 00:00:00,2020,February,Cool Season,62.54,136.43,100.94,87.78,45.24,192.79
Yangon,Star City Dulwich College,2020-02-23 00:00:00,2020,February,Cool Season,61.13,135.48,96.74,87.9,44.78,192.30
Yangon,Star City Dulwich College,2020-02-24 00:00:00,2020,February,Cool Season,67.65,101.79,109.37,87.92,47.14,174.90
Yangon,Star City Dulwich College,2020-02-25 00:00:00,2020,February,Cool Season,61.01,91.87,101.03,88.29,43.01,169.78
Yangon,Star City Dulwich College,2020-02-26 00:00:00,2020,February,Cool Season,70.64,106.27,114.87,87.48,44.43,177.21
Yangon,Star City Dulwich College,2020-02-27 00:00:00,2020,February,Cool Season,60.07,91.08,100.32,87.1,43.3,169.37
Yangon,Star City Dulwich College,2020-02-28 00:00:00,2020,February,Cool Season,49.14,74.89,84.56,88.23,42.51,161.01
Yangon,Star City Dulwich College,2020-02-29 00:00:00,2020,February,Cool Season,58.48,89,97.17,88.14,44.02,168.30
Yangon,Star City Dulwich College,2020-03-01 00:00:00,2020,March,Hot Season,52.21,79.58,87.33,88.19,46.3,163.43
Yangon,Star City Dulwich College,2020-03-02 00:00:00,2020,March,Hot Season,39.61,59.63,68.21,89.62,41.7,153.13
Yangon,Star City Dulwich College,2020-03-03 00:00:00,2020,March,Hot Season,30.02,45.28,54.54,89.76,42.79,125.08
Yangon,Star City Dulwich College,2020-03-04 00:00:00,2020,March,Hot Season,35.79,58.02,66.67,89.01,48.39,152.30
Yangon,Star City Dulwich College,2020-03-05 00:00:00,2020,March,Hot Season,42,67.38,76.32,89.22,50.16,157.13
Yangon,Star City Dulwich College,2020-03-06 00:00:00,2020,March,Hot Season,34.29,54.24,62.69,89.37,50.85,147.14
Yangon,Star City Dulwich College,2020-03-07 00:00:00,2020,March,Hot Season,32.49,52.17,61.66,89.01,48.25,142.05
Yangon,Star City Dulwich College,2020-03-08 00:00:00,2020,March,Hot Season,31.77,49.63,60.56,88.79,52.86,135.79
Yangon,Star City Dulwich College,2020-03-09 00:00:00,2020,March,Hot Season,33.22,51.33,62.04,89.32,50.29,139.98
Yangon,Star City Dulwich College,2020-03-10 00:00:00,2020,March,Hot Season,30.83,46.87,58.05,88.13,50.45,129.00
Yangon,Star City Dulwich College,2020-03-11 00:00:00,2020,March,Hot Season,34.75,52.25,62.28,87.81,51.88,142.24
Yangon,Star City Dulwich College,2020-03-12 00:00:00,2020,March,Hot Season,38.53,58.04,68.32,88.77,53.15,152.31
Yangon,Star City Dulwich College,2020-03-13 00:00:00,2020,March,Hot Season,43.59,65.63,74.3,88.81,53.13,156.23
Yangon,Star City Dulwich College,2020-03-14 00:00:00,2020,March,Hot Season,48.89,74.07,83.71,90.22,50.06,160.59
Yangon,Star City Dulwich College,2020-03-15 00:00:00,2020,March,Hot Season,33.73,51.38,61.53,91.11,53.08,140.10
Yangon,Star City Dulwich College,2020-03-16 00:00:00,2020,March,Hot Season,33.59,51.47,62.55,91.04,56.4,140.32
Yangon,Star City Dulwich College,2020-03-17 00:00:00,2020,March,Hot Season,33.12,50.6,61.36,91.2,52,138.18
Yangon,Star City Dulwich College,2020-03-18 00:00:00,2020,March,Hot Season,43.84,66.77,75.07,91.27,47.05,156.82
Yangon,Star City Dulwich College,2020-03-19 00:00:00,2020,March,Hot Season,49.43,76.26,84.13,90.12,54.29,161.72
Yangon,Star City Dulwich College,2020-03-20 00:00:00,2020,March,Hot Season,53.87,82.26,89.34,89.69,57.82,164.82
Yangon,Star City Dulwich College,2020-03-21 00:00:00,2020,March,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-03-22 00:00:00,2020,March,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-03-23 00:00:00,2020,March,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-03-24 00:00:00,2020,March,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-03-25 00:00:00,2020,March,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-03-26 00:00:00,2020,March,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-03-27 00:00:00,2020,March,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-03-28 00:00:00,2020,March,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-03-29 00:00:00,2020,March,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-03-30 00:00:00,2020,March,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-03-31 00:00:00,2020,March,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-04-01 00:00:00,2020,April,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-04-02 00:00:00,2020,April,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-04-03 00:00:00,2020,April,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-04-04 00:00:00,2020,April,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-04-05 00:00:00,2020,April,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-04-06 00:00:00,2020,April,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-04-07 00:00:00,2020,April,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-04-08 00:00:00,2020,April,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-04-09 00:00:00,2020,April,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-04-10 00:00:00,2020,April,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-04-11 00:00:00,2020,April,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-04-12 00:00:00,2020,April,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-04-13 00:00:00,2020,April,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-04-14 00:00:00,2020,April,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-04-15 00:00:00,2020,April,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-04-16 00:00:00,2020,April,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-04-17 00:00:00,2020,April,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-04-18 00:00:00,2020,April,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-04-19 00:00:00,2020,April,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-04-20 00:00:00,2020,April,Hot Season,28.42,42.85,52.13,92.32,58.34,119.10
Yangon,Star City Dulwich College,2020-04-21 00:00:00,2020,April,Hot Season,27.27,41.05,48.94,95.59,50.32,114.67
Yangon,Star City Dulwich College,2020-04-22 00:00:00,2020,April,Hot Season,25.61,38.48,45.65,95.58,50.72,108.34
Yangon,Star City Dulwich College,2020-04-23 00:00:00,2020,April,Hot Season,31.1,46.78,56.67,95.32,49.89,128.77
Yangon,Star City Dulwich College,2020-04-24 00:00:00,2020,April,Hot Season,24.14,36.03,42.34,95.33,50.41,102.31
Yangon,Star City Dulwich College,2020-04-25 00:00:00,2020,April,Hot Season,45.85,67.25,76.56,96.08,47.5,157.07
Yangon,Star City Dulwich College,2020-04-26 00:00:00,2020,April,Hot Season,51.5,75.13,82.4,94.72,51.46,161.14
Yangon,Star City Dulwich College,2020-04-27 00:00:00,2020,April,Hot Season,36.51,53.45,61.16,92.17,56.49,145.20
Yangon,Star City Dulwich College,2020-04-28 00:00:00,2020,April,Hot Season,30.32,44.33,50.05,92.62,55.58,122.74
Yangon,Star City Dulwich College,2020-04-29 00:00:00,2020,April,Hot Season,31.75,48.6,57.03,91.34,56.49,133.26
Yangon,Star City Dulwich College,2020-04-30 00:00:00,2020,April,Hot Season,32.58,47.67,55.53,91.84,58.54,130.97
Yangon,Star City Dulwich College,2020-05-01 00:00:00,2020,May,Hot Season,27.88,40.84,48.18,91.83,58.69,114.15
Yangon,Star City Dulwich College,2020-05-02 00:00:00,2020,May,Hot Season,26.09,35.15,42.69,92.62,59.68,99.47
Yangon,Star City Dulwich College,2020-05-03 00:00:00,2020,May,Hot Season,23.81,34.55,40.25,92.47,58.13,98.21
Yangon,Star City Dulwich College,2020-05-04 00:00:00,2020,May,Hot Season,10.87,15.37,16.88,95.44,52.24,57.88
Yangon,Star City Dulwich College,2020-05-05 00:00:00,2020,May,Hot Season,16.39,23.22,25.48,96.12,54.5,74.39
Yangon,Star City Dulwich College,2020-05-06 00:00:00,2020,May,Hot Season,20.23,29.5,33.29,96.62,54.64,87.59
Yangon,Star City Dulwich College,2020-05-07 00:00:00,2020,May,Hot Season,19.15,27.86,31.45,96.55,54.71,84.14
Yangon,Star City Dulwich College,2020-05-08 00:00:00,2020,May,Hot Season,20.32,29.42,33.53,96.1,54,87.42
Yangon,Star City Dulwich College,2020-05-09 00:00:00,2020,May,Hot Season,22,31.79,36.74,96.04,56.02,92.41
Yangon,Star City Dulwich College,2020-05-10 00:00:00,2020,May,Hot Season,21.06,30.13,33.75,96.74,52.37,88.92
Yangon,Star City Dulwich College,2020-05-11 00:00:00,2020,May,Hot Season,23.16,33.56,39.25,99.36,46.24,96.13
Yangon,Star City Dulwich College,2020-05-12 00:00:00,2020,May,Hot Season,19.18,28.92,33.4,91.19,53.36,86.37
Yangon,Star City Dulwich College,2020-05-13 00:00:00,2020,May,Hot Season,14.01,19.25,20.78,96.64,52.32,66.04
Yangon,Star City Dulwich College,2020-05-14 00:00:00,2020,May,Hot Season,14.87,21.17,36.72,96.86,49.18,70.07
Yangon,Star City Dulwich College,2020-05-15 00:00:00,2020,May,Hot Season,17.41,26.88,31.02,97.31,47.91,82.08
Yangon,Star City Dulwich College,2020-05-16 00:00:00,2020,May,Hot Season,13.19,18.16,19.68,97.43,49.6,63.74
Yangon,Star City Dulwich College,2020-05-17 00:00:00,2020,May,Hot Season,10.77,14.84,16.31,95.51,57.39,56.76
Yangon,Star City Dulwich College,2020-05-18 00:00:00,2020,May,Hot Season,3.62,5.81,7.25,92.05,62.96,24.21
Yangon,Star City Dulwich College,2020-05-19 00:00:00,2020,May,Hot Season,7.92,11.77,13.99,90.32,69.47,49.04
Yangon,Star City Dulwich College,2020-05-20 00:00:00,2020,May,Hot Season,15.67,23.28,26.65,89.06,70.37,74.51
Yangon,Star City Dulwich College,2020-05-21 00:00:00,2020,May,Hot Season,23.51,31.67,38.9,88.88,70.56,92.16
Yangon,Star City Dulwich College,2020-05-22 00:00:00,2020,May,Hot Season,21,31.64,38.76,92.79,66.91,92.09
Yangon,Star City Dulwich College,2020-05-23 00:00:00,2020,May,Hot Season,22.21,32.63,38.48,94.21,60.98,94.17
Yangon,Star City Dulwich College,2020-05-24 00:00:00,2020,May,Hot Season,17.14,24.53,27.95,94.66,59.06,77.14
Yangon,Star City Dulwich College,2020-05-25 00:00:00,2020,May,Hot Season,17.17,24.49,27.61,95.12,57.53,77.06
Yangon,Star City Dulwich College,2020-05-26 00:00:00,2020,May,Hot Season,9.01,12.84,14.66,94.61,60.13,52.56
Yangon,Star City Dulwich College,2020-05-27 00:00:00,2020,May,Hot Season,2.95,4.42,5.4,92.43,63.5,18.42
Yangon,Star City Dulwich College,2020-05-28 00:00:00,2020,May,Hot Season,7.63,4.04,12.2,90.86,64.16,16.83
Yangon,Star City Dulwich College,2020-05-29 00:00:00,2020,May,Hot Season,2.38,8.99,4.25,90.57,65.21,37.46
Yangon,Star City Dulwich College,2020-05-30 00:00:00,2020,May,Hot Season,3.42,4.98,5.9,91.38,65.95,20.75
Yangon,Star City Dulwich College,2020-05-31 00:00:00,2020,May,Hot Season,5.19,7.6,8.73,89.81,68.33,31.67
Yangon,Star City Dulwich College,2020-06-01 00:00:00,2020,June,Hot Season,2.73,4.01,4.7,90.99,67.24,16.71
Yangon,Star City Dulwich College,2020-06-02 00:00:00,2020,June,Hot Season,7.92,11.13,12.35,90.22,68.63,46.38
Yangon,Star City Dulwich College,2020-06-03 00:00:00,2020,June,Hot Season,7.66,10.97,12.37,90.75,67.06,45.71
Yangon,Star City Dulwich College,2020-06-04 00:00:00,2020,June,Hot Season,5.02,7.15,8.12,90.27,68.22,29.79
Yangon,Star City Dulwich College,2020-06-05 00:00:00,2020,June,Hot Season,5.24,7.37,8.25,90.16,68.21,30.71
Yangon,Star City Dulwich College,2020-06-06 00:00:00,2020,June,Hot Season,6.06,8.96,10.07,88.9,69.22,37.33
Yangon,Star City Dulwich College,2020-06-07 00:00:00,2020,June,Hot Season,1.63,2.56,3.23,88.92,70.61,10.67
Yangon,Star City Dulwich College,2020-06-08 00:00:00,2020,June,Hot Season,1.61,1.9,3.23,88.44,71.5,7.92
Yangon,Star City Dulwich College,2020-06-09 00:00:00,2020,June,Hot Season,1.87,3.03,3.99,89.24,69.91,12.63
Yangon,Star City Dulwich College,2020-06-10 00:00:00,2020,June,Hot Season,2.82,4.14,5.44,88.51,70.7,17.25
Yangon,Star City Dulwich College,2020-06-11 00:00:00,2020,June,Hot Season,3.65,5.53,9.51,87.64,72.42,23.04
Yangon,Star City Dulwich College,2020-06-12 00:00:00,2020,June,Hot Season,3.65,5.52,6.81,88.74,72.94,23.00
Yangon,Star City Dulwich College,2020-06-13 00:00:00,2020,June,Hot Season,5.14,7.3,8.45,89.98,68.44,30.42
Yangon,Star City Dulwich College,2020-06-14 00:00:00,2020,June,Hot Season,4.29,6.2,7.25,89.26,70.52,25.83
Yangon,Star City Dulwich College,2020-06-15 00:00:00,2020,June,Hot Season,3.95,5.77,6.82,88.32,71.23,24.04
Yangon,Star City Dulwich College,2020-06-16 00:00:00,2020,June,Hot Season,1.02,1.91,5.13,89.37,68.74,7.96
Yangon,Star City Dulwich College,2020-06-17 00:00:00,2020,June,Hot Season,2.49,4.23,5.08,88.06,70.66,17.63
Yangon,Star City Dulwich College,2020-06-18 00:00:00,2020,June,Hot Season,2.52,3.84,4.82,87.23,71.91,16.00
Yangon,Star City Dulwich College,2020-06-19 00:00:00,2020,June,Hot Season,2.81,4.02,4.69,87.24,72.22,16.75
Yangon,Star City Dulwich College,2020-06-20 00:00:00,2020,June,Hot Season,3.12,3.29,5.5,88.04,73.05,13.71
Yangon,Star City Dulwich College,2020-06-21 00:00:00,2020,June,Hot Season,6.57,9.62,11.52,90.07,70.84,40.08
Yangon,Star City Dulwich College,2020-06-22 00:00:00,2020,June,Hot Season,4.26,6.33,7.69,91.1,68.77,26.38
Yangon,Star City Dulwich College,2020-06-23 00:00:00,2020,June,Hot Season,3.46,4.98,5.72,90.72,71.67,20.75
Yangon,Star City Dulwich College,2020-06-24 00:00:00,2020,June,Hot Season,8.2,11.26,12.15,89.77,69.81,46.92
Yangon,Star City Dulwich College,2020-06-25 00:00:00,2020,June,Hot Season,2.92,4.15,4.74,89.4,70.28,17.29
Yangon,Star City Dulwich College,2020-06-26 00:00:00,2020,June,Hot Season,2.96,3.1,4.87,87.99,71.62,12.92
Yangon,Star City Dulwich College,2020-06-27 00:00:00,2020,June,Hot Season,4.06,5.6,6.28,87.82,71.05,23.33
Yangon,Star City Dulwich College,2020-06-28 00:00:00,2020,June,Hot Season,2.09,3.1,3.66,86.52,73.64,12.92
Yangon,Star City Dulwich College,2020-06-29 00:00:00,2020,June,Hot Season,1.36,3.32,3.12,89.12,70.05,13.83
Yangon,Star City Dulwich College,2020-06-30 00:00:00,2020,June,Hot Season,1.76,4.02,3.26,89.61,68.6,16.75
Yangon,Star City Dulwich College,2020-07-01 00:00:00,2020,July,Rainy Season,3.53,5.89,6.82,87.83,72.38,24.54
Yangon,Star City Dulwich College,2020-07-02 00:00:00,2020,July,Rainy Season,2.73,4.44,5.92,89.51,69.94,18.50
Yangon,Star City Dulwich College,2020-07-03 00:00:00,2020,July,Rainy Season,2.06,3.2,4.17,88.27,71.03,13.33
Yangon,Star City Dulwich College,2020-07-04 00:00:00,2020,July,Rainy Season,2.43,3.71,4.59,86.39,73.62,15.46
Yangon,Star City Dulwich College,2020-07-05 00:00:00,2020,July,Rainy Season,1.89,3.11,4.09,87.55,71.56,12.96
Yangon,Star City Dulwich College,2020-07-06 00:00:00,2020,July,Rainy Season,3.99,5.8,7.6,86.56,73.84,24.17
Yangon,Star City Dulwich College,2020-07-07 00:00:00,2020,July,Rainy Season,6.11,8.61,9.72,89.34,72.09,35.88
Yangon,Star City Dulwich College,2020-07-08 00:00:00,2020,July,Rainy Season,6.79,7.87,10.39,89.08,73.41,32.79
Yangon,Star City Dulwich College,2020-07-09 00:00:00,2020,July,Rainy Season,2.16,3.26,3.85,90.4,67.92,13.58
Yangon,Star City Dulwich College,2020-07-10 00:00:00,2020,July,Rainy Season,1.9,3.27,3.68,90.39,69.78,13.63
Yangon,Star City Dulwich College,2020-07-11 00:00:00,2020,July,Rainy Season,1.76,3.6,3.35,90.14,69.66,15.00
Yangon,Star City Dulwich College,2020-07-12 00:00:00,2020,July,Rainy Season,3.05,4.38,5.09,89.01,71.15,18.25
Yangon,Star City Dulwich College,2020-07-13 00:00:00,2020,July,Rainy Season,1.73,2.53,2.94,87.84,71.2,10.54
Yangon,Star City Dulwich College,2020-07-14 00:00:00,2020,July,Rainy Season,1.84,2.73,3.14,87.53,71.47,11.38
Yangon,Star City Dulwich College,2020-07-15 00:00:00,2020,July,Rainy Season,2.28,3.19,3.67,88.28,71.29,13.29
Yangon,Star City Dulwich College,2020-07-16 00:00:00,2020,July,Rainy Season,1.02,1.69,2.2,88.18,71.11,7.04
Yangon,Star City Dulwich College,2020-07-17 00:00:00,2020,July,Rainy Season,0.95,1.48,1.88,88.57,70.62,6.17
Yangon,Star City Dulwich College,2020-07-18 00:00:00,2020,July,Rainy Season,0.67,1.21,1.7,90.01,69.32,5.04
Yangon,Star City Dulwich College,2020-07-19 00:00:00,2020,July,Rainy Season,0.71,1.2,1.55,91.26,67.65,5.00
Yangon,Star City Dulwich College,2020-07-20 00:00:00,2020,July,Rainy Season,1.2,1.83,2.15,91.46,67.18,7.63
Yangon,Star City Dulwich College,2020-07-21 00:00:00,2020,July,Rainy Season,2.85,4.05,4.6,90.75,69.69,16.88
Yangon,Star City Dulwich College,2020-07-22 00:00:00,2020,July,Rainy Season,1.72,2.57,2.97,90.28,68.65,10.71
Yangon,Star City Dulwich College,2020-07-23 00:00:00,2020,July,Rainy Season,2.24,3.25,3.74,89.72,68.25,13.54
Yangon,Star City Dulwich College,2020-07-24 00:00:00,2020,July,Rainy Season,4.3,5.94,6.54,91.6,65.54,24.75
Yangon,Star City Dulwich College,2020-07-25 00:00:00,2020,July,Rainy Season,2.24,3.26,3.79,93.25,64.39,13.58
Yangon,Star City Dulwich College,2020-07-26 00:00:00,2020,July,Rainy Season,2.56,3.56,3.98,90.76,68.95,14.83
Yangon,Star City Dulwich College,2020-07-27 00:00:00,2020,July,Rainy Season,1.68,2.49,2.94,90.81,68.64,10.38
Yangon,Star City Dulwich College,2020-07-28 00:00:00,2020,July,Rainy Season,1.43,2.12,2.57,89.76,69.43,8.83
Yangon,Star City Dulwich College,2020-07-29 00:00:00,2020,July,Rainy Season,2.78,3.96,4.56,87.74,70.68,16.50
Yangon,Star City Dulwich College,2020-07-30 00:00:00,2020,July,Rainy Season,1.77,2.62,3.12,88.76,69.43,10.92
Yangon,Star City Dulwich College,2020-07-31 00:00:00,2020,July,Rainy Season,4.07,5.55,6.15,89.84,69.19,23.13
Yangon,Star City Dulwich College,2020-08-01 00:00:00,2020,August,Rainy Season,1.53,2.33,2.8,90.94,68.08,9.71
Yangon,Star City Dulwich College,2020-08-02 00:00:00,2020,August,Rainy Season,0.82,1.44,1.87,90.12,70.24,6.00
Yangon,Star City Dulwich College,2020-08-03 00:00:00,2020,August,Rainy Season,0.41,1.04,1.81,89.58,70.68,4.33
Yangon,Star City Dulwich College,2020-08-04 00:00:00,2020,August,Rainy Season,1.12,2.32,4.01,88.82,71.65,9.67
Yangon,Star City Dulwich College,2020-08-05 00:00:00,2020,August,Rainy Season,1.85,3.27,2.03,87.77,71.95,13.63
Yangon,Star City Dulwich College,2020-08-06 00:00:00,2020,August,Rainy Season,2.14,3.42,4.47,88.01,72.82,14.25
Yangon,Star City Dulwich College,2020-08-07 00:00:00,2020,August,Rainy Season,1.26,1.99,2.42,88.21,72.19,8.29
Yangon,Star City Dulwich College,2020-08-08 00:00:00,2020,August,Rainy Season,1.54,2.4,2.96,88.59,71.2,10.00
Yangon,Star City Dulwich College,2020-08-09 00:00:00,2020,August,Rainy Season,2,3.23,4.2,89.84,70.64,13.46
Yangon,Star City Dulwich College,2020-08-10 00:00:00,2020,August,Rainy Season,1.41,2.54,3.63,90.3,68.94,10.58
Yangon,Star City Dulwich College,2020-08-11 00:00:00,2020,August,Rainy Season,7.44,10.8,12.13,89.37,71.65,45.00
Yangon,Star City Dulwich College,2020-08-12 00:00:00,2020,August,Rainy Season,5.24,8.02,9.25,88.06,72.6,33.42
